Unnamed: 0,Actvitiy,Description,Cluster,x,y,z,SVD_1,SVD_2
40,Bicycling,"Bicycling, stationary, RPM/Spin bike class",4,0.09900139289863023,-0.09398067689033425,-0.0427956638431065,0.09900139289863023,-0.09398067689033425
41,Bicycling,"Bicycling, interactive virtual cycling, indoor cycle ergometer",1,0.048328323057161206,-0.04753648069752068,-0.025976180159864477,0.048328323057161206,-0.04753648069752068
42,Bicycling,"Bicycling, high intensity interval training",4,0.1016261183455667,-0.0969199924133781,-0.046873699739136,0.1016261183455667,-0.0969199924133781
43,Conditioning Exercise,"Aerobic, general",1,0.10884297152477346,0.016996523083134114,0.018622931171215974,0.10884297152477346,0.016996523083134114
44,Conditioning Exercise,"Aerobic, step, with 4-inch step",0,0.01604435845841427,-0.007023625299699183,-4.817803861681889e-06,0.01604435845841427,-0.007023625299699183
45,Conditioning Exercise,"Aerobic, step, with 6 – 8 inch step",0,0.01604435845841427,-0.007023625299699183,-4.817803861681889e-06,0.01604435845841427,-0.007023625299699183
46,Conditioning Exercise,"Aerobic, step, with 10 – 12 inch step",0,0.027583376423135922,-0.016468182814234823,0.003038557490649891,0.027583376423135922,-0.016468182814234823
47,Conditioning Exercise,"Bench step class, general",1,0.08480319510993642,0.02043988135664578,0.0371801525415853,0.08480319510993642,0.02043988135664578
48,Conditioning Exercise,"Aerobic dance, low impact, moderate effort",2,0.2035334608367714,-0.11199036287038354,-0.06763145883440867,0.2035334608367714,-0.11199036287038354
49,Conditioning Exercise,"Aerobic dance, high impact, vigorous effort",2,0.21317532738239375,-0.15335596650102692,-0.0724020908816764,0.21317532738239375,-0.15335596650102692
50,Conditioning Exercise,Aerobic dance wearing 10-15 lb weights,0,0.02999593835488633,-0.022849525798791005,-0.0005626579006484263,0.02999593835488633,-0.022849525798791005
51,Conditioning Exercise,"Army type obstacle course exercise, boot camp training program",0,0.038708775465256404,-0.024639100672647,0.004516586889852681,0.038708775465256404,-0.024639100672647
52,Conditioning Exercise,"Calisthenics (e.g., pushups, sit ups, pull-ups, jumping jacks, burpees, battling ropes), vigorous effort",2,0.12027883729698956,-0.08444264608143733,-0.042772892170260056,0.12027883729698956,-0.08444264608143733
53,Conditioning Exercise,"Calisthenics (e.g., pushups, sit ups, pull-ups, lunges), moderate effort",2,0.1381845038285561,-0.07700807331016529,-0.04862650619673301,0.1381845038285561,-0.07700807331016529
56,Conditioning Exercise,"Circuit training, body weight exercises",0,0.05911164735533975,-0.039731537500114954,0.0010497870560804644,0.05911164735533975,-0.039731537500114954
59,Conditioning Exercise,"Circuit training, including kettlebells, some aerobic movement with minimal rest, general, vigorous intensity",1,0.1166356784200299,-0.05955537542230054,-0.017748201655042196,0.1166356784200299,-0.05955537542230054
60,Conditioning Exercise,Curves™ exercise routines in women,0,0.03300219999465315,-0.014118204047054092,0.00684861379703674,0.03300219999465315,-0.014118204047054092
61,Conditioning Exercise,"Elliptical trainer, moderate effort",2,0.24394147212175837,-0.13729016667326518,-0.0830927495849897,0.24394147212175837,-0.13729016667326518
65,Conditioning Exercise,"Resistance (weight) training, squats, deadlift, slow or explosive effort",2,0.1437888454005119,-0.09327492164899043,-0.03328038781863274,0.1437888454005119,-0.09327492164899043
66,Conditioning Exercise,"Resistance (weight) training, multiple exercises, 8-15 reps at varied resistance",0,0.049557387116095496,-0.04089976783041823,0.0006912046250961536,0.049557387116095496,-0.04089976783041823
67,Conditioning Exercise,"Resistance Training, circuit, reciprocol supersets, peripheral hear action training",0,0.04437522120169862,-0.03538092575765914,-0.009868416355149515,0.04437522120169862,-0.03538092575765914
68,Conditioning Exercise,"Body weight resistance exercises (e.g., squat, lunge, push-up, crunch), general",1,0.06178470255619379,-0.00912531565116895,0.019580998151438697,0.06178470255619379,-0.00912531565116895
69,Conditioning Exercise,"Body weight resistance exercises (e.g., squat, lunge, push-up, crunch), high intensity",0,0.04524699228326705,-0.034094454524782644,0.00388912926519296,0.04524699228326705,-0.034094454524782644
70,Conditioning Exercise,Kettle bell swings,0,3.477228281293459e-09,-1.0626596995280613e-07,-2.9171011224479e-07,3.477228281293459e-09,-1.0626596995280613e-07
72,Conditioning Exercise,"Health club exercise classes general, gym/weight training combined in one visit",1,0.08144794918974092,-0.01422214816601266,0.03014945783536557,0.08144794918974092,-0.01422214816601266
73,Conditioning Exercise,"Health club exercise, conditioning classes",0,0.034110637874910026,-0.013488485215775683,0.021173479214020137,0.034110637874910026,-0.013488485215775683
74,Conditioning Exercise,"Home exercise, general",1,0.12189464639226014,0.007494884017210605,0.04017866211538504,0.12189464639226014,0.007494884017210605
75,Conditioning Exercise,"Stair treadmill ergometer, general",1,0.08473881667842391,0.012083655304395029,0.02875799529216188,0.08473881667842391,0.012083655304395029
76,Conditioning Exercise,"Rope skipping exercise, general",1,0.08442944480286727,0.00466079194464047,0.019280688359820698,0.08442944480286727,0.00466079194464047
77,Conditioning Exercise,"Jumping rope, Digi-Jump Maching, 120 jumps/minute",0,0.019299635534389216,-0.0164584115987068,-0.00558389435586238,0.019299635534389216,-0.0164584115987068
84,Conditioning Exercise,"Ski machine, general",1,0.08225993215921545,0.009736705141993318,0.008670809923917697,0.08225993215921545,0.009736705141993318
85,Conditioning Exercise,"Ski ergometer, cross country, double poling, slow to moderate speed",0,0.09911454531419922,-0.05521259450175173,-0.011544823289579832,0.09911454531419922,-0.05521259450175173
86,Conditioning Exercise,"Ski ergometer, cross country, double poling, fast to maximum speed",0,0.047553456280319435,-0.033535886344917235,0.008055227886813662,0.047553456280319435,-0.033535886344917235
87,Conditioning Exercise,"Slide board exercise, general",1,0.11316361543612699,0.02041597376014044,0.03468821402968139,0.11316361543612699,0.02041597376014044
88,Conditioning Exercise,"Slimnastics, jazzercise",0,-2.161241478121801e-08,-5.4327005803593503e-08,-6.872813270079284e-07,-2.161241478121801e-08,-5.4327005803593503e-08
89,Conditioning Exercise,"Stretching, mild",0,0.008096679387831266,0.001489690921549122,-0.0019599628191534027,0.008096679387831266,0.001489690921549122
90,Conditioning Exercise,"Pilates, traditional, mat",0,0.004303468597696285,-7.165967299420024e-05,0.0006399025898820345,0.004303468597696285,-7.165967299420024e-05
91,Conditioning Exercise,"Pilates, general",1,0.08395302579899287,0.024662603725656485,0.02122505658718507,0.08395302579899287,0.024662603725656485
92,Conditioning Exercise,"Pound, combination of Pilates and body movements with drumming",0,0.021663596296834772,-0.00035587427519332294,0.00871126406034968,0.021663596296834772,-0.00035587427519332294
93,Conditioning Exercise,"Pole dancing, exercise class",1,0.050699268274997246,-0.014167829754531602,0.029618369201144096,0.050699268274997246,-0.014167829754531602
94,Conditioning Exercise,"Teaching exercise classes (e.g., aerobic, water)",0,0.05516662375367121,-0.02478519358130779,0.012530126993117677,0.05516662375367121,-0.02478519358130779
95,Conditioning Exercise,"Therapeutic exercise ball, Fitball exercise",0,0.04172892982086728,-0.013635730215595129,0.008441893423060851,0.04172892982086728,-0.013635730215595129
96,Conditioning Exercise,"Therapeutic exercise ball, Fitball exercise, high intensity",1,0.05869347027116558,-0.031508064027651286,-0.0006529052678177256,0.05869347027116558,-0.031508064027651286
97,Conditioning Exercise,"Upper body exercise, arm ergometer, general, light",1,0.17225971386266078,-0.030776894209208785,-0.015164088984115628,0.17225971386266078,-0.030776894209208785
98,Conditioning Exercise,"Arm Ergometer, hand bike, 15W",0,0.04670691755143788,-0.038103700644976674,0.007610890424059039,0.04670691755143788,-0.038103700644976674
99,Conditioning Exercise,"Arm Ergometer, hand bike, 25-30W",0,0.05133920950692244,-0.041844718098555625,0.00122517796165516,0.05133920950692244,-0.041844718098555625
100,Conditioning Exercise,"Arm Ergometer, hand bike, 45W",0,0.04670691755143788,-0.038103700644976674,0.007610890424059039,0.04670691755143788,-0.038103700644976674
101,Conditioning Exercise,"Upper body exercise, stationary bicycle - Airdyne (arms only) 40 rpm, moderate intensity",1,0.13768472478471872,-0.0874543415273485,-0.04271919147486498,0.13768472478471872,-0.0874543415273485
102,Conditioning Exercise,"Water aerobics, water calisthenics, water exercise",0,0.050377917632002236,-0.04193335851924277,0.023121782734780962,0.050377917632002236,-0.04193335851924277
104,Conditioning Exercise,"Video, exercise workouts, TV conditioning programs (e.g., yoga, stretching, seated), light effort",2,0.1812399959031344,-0.07737262820971777,-0.0504990773593183,0.1812399959031344,-0.07737262820971777
105,Conditioning Exercise,"Video, exercise workouts, TV conditioning programs (e.g., cardio-resistance training), moderate",2,0.1120907338647688,-0.06359926713083311,-0.01922305518859062,0.1120907338647688,-0.06359926713083311
106,Conditioning Exercise,"Video, exercise workouts, TV conditioning programs (e.g., cardio-resistance training), vigorous",1,0.10179677599687847,-0.0789758836969023,-0.016321698489186125,0.10179677599687847,-0.0789758836969023
107,Conditioning Exercise,"Yoga, Hatha",0,0.019221313573045892,-0.0018078302572598487,-0.00044709441669756847,0.019221313573045892,-0.0018078302572598487
108,Conditioning Exercise,"Yoga, Hatha, high intensity",0,0.04524736055991382,-0.028902843904206384,-0.012105788819002337,0.04524736055991382,-0.028902843904206384
109,Conditioning Exercise,"Yoga, Hot",0,0.017268060452995473,-0.0007829610044629753,8.094257238797336e-05,0.017268060452995473,-0.0007829610044629753
110,Conditioning Exercise,"Yoga, Power",0,0.043749642619293636,-0.018793674932265008,0.020438709520407234,0.043749642619293636,-0.018793674932265008
111,Conditioning Exercise,"Yoga, Nadisodhana",0,0.01726806403227669,-0.0007829802395442812,8.090958877050061e-05,0.01726806403227669,-0.0007829802395442812
112,Conditioning Exercise,"Yoga, General",1,0.11533552291550238,0.02576068091959708,0.022485190002020043,0.11533552291550238,0.02576068091959708
113,Conditioning Exercise,"Yoga, Surya Namaskar",0,0.017268067064445954,-0.0007829365609098046,8.09348670230128e-05,0.017268067064445954,-0.0007829365609098046
114,Conditioning Exercise,"Yoga, Vinyasa",0,0.0277427471114091,-0.0012681430652570246,4.7839109369800225e-05,0.0277427471114091,-0.0012681430652570246
115,Conditioning Exercise,"Native New Zealander PA, (e.g., Haka Powhiri, Poi, Moteatea, etc.), general moderate effort",2,0.16866434666588845,-0.06493306880507128,-0.03666201383750197,0.16866434666588845,-0.06493306880507128
116,Conditioning Exercise,"Native New Zealander PA, general, vigorous effort",2,0.20280083818100006,-0.10142468843579472,-0.0426032685779694,0.20280083818100006,-0.10142468843579472
117,Conditioning Exercise,"High intensity interval exercise,  moderate effort",2,0.26120224731513236,-0.15123373985890087,-0.0764432159176744,0.26120224731513236,-0.15123373985890087
118,Conditioning Exercise,"High intensity interval exercise,  burpees, mountain climbers, squat jumps, Tabata, vigorous effort",2,0.17259935218296804,-0.12532170930428954,-0.04336326982411527,0.17259935218296804,-0.12532170930428954
119,Conditioning Exercise,"Balance Exercise Assist Robot (BEAR), simulated skiing, tennis, rodeo",0,0.04651392863935625,-0.02476250713836336,0.046485017345450956,0.04651392863935625,-0.02476250713836336
120,Conditioning Exercise,Hooping (formerly known as hula® hooping),0,0.00040671159001178317,-0.0003523484408137548,-0.000148649138859707,0.00040671159001178317,-0.0003523484408137548
121,Conditioning Exercise,"Impulse Training System, Inertial Exercise Trainer",0,0.04304634130459707,-0.02782001997824948,-0.004154414130961982,0.04304634130459707,-0.02782001997824948
122,Conditioning Exercise,"Virtual Reality Fitness,  Supernatural™ “Flow”, “Boxing"" vigorous intensity",1,0.06903655903999781,-0.06696950734239317,-0.021969008646466292,0.06903655903999781,-0.06696950734239317
123,Conditioning Exercise,"ExerCube, workout series",0,-7.412406437764393e-08,-7.75937415407014e-07,3.647354990617929e-07,-7.412406437764393e-08,-7.75937415407014e-07
124,Conditioning Exercise,"Blackbox Immersive virtual reality exergaming system, vigorous intensity",1,0.07010920198028221,-0.06795065819984146,-0.022826696287801963,0.07010920198028221,-0.06795065819984146
125,Conditioning Exercise,"Wand exercise, Life-Build-Line",0,0.036212188434615045,-0.008588516833597388,0.005631978149342741,0.036212188434615045,-0.008588516833597388
126,Conditioning Exercise,"Zumba, group class",0,0.010910880189455015,0.002084765014286603,0.016329906871247624,0.010910880189455015,0.002084765014286603
127,Conditioning Exercise,"Zumba, home video",0,0.03505790732696766,-0.011306522031365857,0.010684579349654838,0.03505790732696766,-0.011306522031365857
128,Conditioning Exercise,"Sit to stand exercise, 6-12 times/min",0,0.056468550451945515,-0.010136152580935486,-0.004210629529685719,0.056468550451945515,-0.010136152580935486
129,Conditioning Exercise,"Sit to stand exercise, 18-24 times/min",0,0.05143210181966089,-0.007634147018143297,-0.0020257038507108718,0.05143210181966089,-0.007634147018143297
130,Dancing,"Afro-Cuban salsa (Cuban cha-cha-cha, mambo, Afro rumba, contratiempo son steps, orisha/santo movements)",0,0.0016976922055032067,-0.0009903293802549745,0.00041706318391377604,0.0016976922055032067,-0.0009903293802549745
131,Dancing,"Ballet, modern, or jazz general, rehearsal or class",1,0.06578092337857057,0.00987100313024992,0.02402865189549217,0.06578092337857057,0.00987100313024992
132,Dancing,"Ballet exercises (plie, tendus, jetes, rond de Jambes, fondus, grand battement, grand adage, sautes, temp Leve's)",0,0.004070156421756721,-0.002000328126269394,1.6177256837955452e-05,0.004070156421756721,-0.002000328126269394
133,Dancing,"Ballet, modern, or jazz, performance, vigorous effort",2,0.16548243007257005,-0.11587230184453061,-0.05186653775153921,0.16548243007257005,-0.11587230184453061
134,Dancing,Tap,0,0.0,0.0,0.0,0.0,0.0
135,Dancing,"Ethnic or cultural dancing (e.g. Greek, Middle Eastern, hula, salsa, merengue, bamba y plena,  flamenco, belly, and swing)",0,0.011141317804687804,-0.0048874489699796495,0.004325739890895587,0.011141317804687804,-0.0048874489699796495
136,Dancing,"Chinese square dance, Ballet & Tibetan dance",0,0.015101170081361113,-0.0092443265616213,-0.00617477815823992,0.015101170081361113,-0.0092443265616213
137,Dancing,"Chinese square dance, aerobic dance",0,0.02058946503257551,-0.011976270250749993,-0.007378143857136929,0.02058946503257551,-0.011976270250749993
139,Dancing,"Nightclub or folk dancing, vigorous effort (e.g., nightclub, disco, folk, line dancing, Irish step dancing, polka, contra)",0,0.11923645717471702,-0.0645328528429921,-0.01844842982442858,0.11923645717471702,-0.0645328528429921
140,Dancing,"Folk dancing, moderate effort",2,0.2834821397740975,-0.1380474761325697,-0.07470254584045667,0.2834821397740975,-0.1380474761325697
141,Dancing,"Ballroom dancing, competitive, general",1,0.10257151354387496,-0.008752484967503164,0.053330561673673664,0.10257151354387496,-0.008752484967503164
142,Dancing,"ballroom dance, DanceSport competition (modern waltz, tango, Viennese waltz, slow fox, quick step, samba, chacha, rumba,",0,0.019696370700333622,-0.013884999813877218,0.004884556915393391,0.019696370700333622,-0.013884999813877218
143,Dancing,"ballroom dance, DanceSport competition (modern waltz, tango, Viennese waltz, slow fox, quick step, samba, chacha, rumba,  paso doble, jive)",0,0.01850692636169794,-0.013066523195989752,0.004579881410715958,0.01850692636169794,-0.013066523195989752
144,Dancing,"Ballroom, slow, examples: waltz, foxtrot, slow dancing, samba tango, rumba, 19th century dance, mambo, cha cha",0,0.02337465912857623,-0.014538083053798029,0.0018389361849064677,0.02337465912857623,-0.014538083053798029
145,Dancing,"Ballroom Dance, Recreational (Waltz, Foxtrot, Cha-cha, Swing)",0,0.009665424236869558,-0.0071753019576574,0.0035859599922788816,0.009665424236869558,-0.0071753019576574
146,Dancing,"Anishinaabe Jingle dancing, brisk pace, other traditional American Indian dancing performed by women, moderate effort",2,0.1403513115131463,-0.07376698942583404,-0.031606660396986,0.1403513115131463,-0.07376698942583404
147,Dancing,"Caribbean dance (Abakua, Beguine, Bellair, Bongo, Brukin’s, Caribbean Quadrills, Dinki  Mini, Gere, Gumbay, Ibo, Jonkonnu,",0,0.005415638105602061,0.0008568920261044771,-0.0016141417286348904,0.005415638105602061,0.0008568920261044771
148,Dancing,"Caribbean dance (Abakua, Beguine, Bellair, Bongo, Brukin’s, Caribbean Quadrills, Dinki  Mini, Gere, Gumbay, Ibo, Jonkonnu,  Kumina,  Oreisha, Jambu)",0,0.004979904854369966,0.0007959507706667138,-0.001504473705368523,0.004979904854369966,0.0007959507706667138
149,Dancing,"Contemporary dancing, general",1,0.08876924195500875,0.01051615039808838,0.026493129600859606,0.08876924195500875,0.01051615039808838
150,Dancing,"Contemporary dancing, nightclub",0,0.02299603696690444,-0.008708821891064165,0.008805154649448053,0.02299603696690444,-0.008708821891064165
151,Dancing,Flamenco dance,0,0.009780798046643653,-0.00637014546097951,-0.004661758745741942,0.009780798046643653,-0.00637014546097951
152,Dancing,"Jazz dancing, general",1,0.09500280093924406,0.008197705225969246,0.02605805441427414,0.09500280093924406,0.008197705225969246
153,Dancing,"Musical Theater, Singing/dancing",0,0.024767563367065034,0.007359820096528474,0.007338419075379989,0.024767563367065034,0.007359820096528474
154,Dancing,"Polynesian dance, Hawaiian hula slow, Maori haka, Tongan",0,0.015024208127998605,-0.010592987978789195,-0.006948833270781297,0.015024208127998605,-0.010592987978789195
155,Dancing,"Polynesian dance, Hawaiian hula fast, Samoan sasa, Fijian style fast, Filipino Tinikling",0,0.03173610833324907,-0.025679613619302342,-0.005173376082023019,0.03173610833324907,-0.025679613619302342
156,Dancing,"Polynesian dance, Samoan slap, Tahitian",0,0.008633515537659555,-0.0059726788842015864,-0.004278091597881064,0.008633515537659555,-0.0059726788842015864
157,Dancing,"Salsa Dancing, with partner",0,0.01940898610473321,-0.00812433711845156,0.008426956893137215,0.01940898610473321,-0.00812433711845156
158,Dancing,"Salsa dancing, to a video",0,0.041871526972277716,-0.019511873930494417,0.006989460969422778,0.041871526972277716,-0.019511873930494417
159,Dancing,"Square Dancing, American Western, country",0,0.02984780570093356,-0.014639178556642879,0.01549627456930591,0.02984780570093356,-0.014639178556642879
161,Fishing & Hunting,"Fishing, crab fishing",0,0.0735344077533357,0.04089158814230903,0.0656597753864923,0.0735344077533357,0.04089158814230903
162,Fishing & Hunting,"Fishing, catching fish with hands",0,0.05581271580352419,0.03433055476197364,0.03674578529111884,0.05581271580352419,0.03433055476197364
163,Fishing & Hunting,"Fishing related, digging worms, with shovel",0,0.043578572178866154,0.006664572515456875,0.032240892279336845,0.043578572178866154,0.006664572515456875
169,Fishing & Hunting,"Fishing, jig or line, standing, general",3,0.1862901759196601,0.08937957365135207,0.02640268829738757,0.1862901759196601,0.08937957365135207
170,Fishing & Hunting,"Fishing, dip net, setting net and retrieving fish, general",1,0.06278300564297837,0.026551632736893926,0.034811438581338054,0.06278300564297837,0.026551632736893926
171,Fishing & Hunting,"Fishing, set net, setting net and retrieving fish, general",1,0.06137873610267974,0.025198015959260463,0.03243254604470034,0.06137873610267974,0.025198015959260463
172,Fishing & Hunting,"Fishing, fishing wheel, setting net and retrieving fish, general",1,0.08391108393934962,0.037490223204857565,0.053019007812627944,0.08391108393934962,0.037490223204857565
177,Fishing & Hunting,Hunting large marine animals,0,0.04255352321791172,-0.020580057012596565,0.06418142688123919,0.04255352321791172,-0.020580057012596565
181,Fishing & Hunting,"Hunting flying fox, squirrel",0,0.011027221065132785,-0.008033787220091348,0.06238024216478581,0.011027221065132785,-0.008033787220091348
186,Fishing & Hunting,"Hunting pigs, wild",0,0.010156969205414304,-0.006943130469884527,0.05709684119984277,0.010156969205414304,-0.006943130469884527
189,Fishing & Hunting,"Pistol shooting or trap shooting, standing",3,0.07610688098591657,0.04562671430596194,-0.010755513629885187,0.07610688098591657,0.04562671430596194
190,Fishing & Hunting,"Rifle exercises, shooting, lying down",0,0.010987940626474377,0.002658393128817563,0.0014238689474137221,0.010987940626474377,0.002658393128817563
191,Fishing & Hunting,"Rifle exercises, shooting, kneeling or standing",3,0.09429797709384,0.05159555008196189,-0.013270705718198175,0.09429797709384,0.05159555008196189
192,Fishing & Hunting,"Foraging, 0-9.9kg backpack",0,0.0006953211510493065,-0.0007847630454834539,0.000676546270843149,0.0006953211510493065,-0.0007847630454834539
193,Fishing & Hunting,"Foraging, 10-15kg backpack",0,0.012951351392616255,-0.011012978151434942,0.007983150146545041,0.012951351392616255,-0.011012978151434942
196,Fishing & Hunting,"Activities in a boat, lifting, lowering",0,0.03740565147778,0.01944301157548907,0.008963422775905809,0.03740565147778,0.01944301157548907
197,Home Activities,"Cleaning, sweeping carpet or floors, general",1,0.1017380914447473,-0.008954329159543755,-0.009130389000433536,0.1017380914447473,-0.008954329159543755
200,Home Activities,"Cleaning  heavy or major (e.g., wash car, clean garage), moderate effort",2,0.20531715609061243,-0.08857591993392336,-0.06410332256509327,0.20531715609061243,-0.08857591993392336
202,Home Activities,"Cleaning windows, washing windows, general",0,0.07011140690485694,0.0032587769439078166,-0.0023911415640985884,0.07011140690485694,0.0032587769439078166
209,Home Activities,"Dusting or polishing furniture, general",1,0.07798448906237442,0.012669139074026545,0.011516075455731318,0.07798448906237442,0.012669139074026545
210,Home Activities,"Kitchen activity, general, (e.g., cooking, washing dishes, cleaning up) moderate effort",2,0.25798711579689804,-0.08423439785863138,-0.06150078785809086,0.25798711579689804,-0.08423439785863138
211,Home Activities,"Cleaning, general (straightening up, changing linen, carrying out trash), light effort",2,0.24601898723566856,-0.07765784320361227,-0.06773914079435006,0.24601898723566856,-0.07765784320361227
212,Home Activities,"Wash dishes, standing or in general (not broken into stand/walk components)",3,0.15919910992621003,0.05783105311491761,-0.011569320767456865,0.15919910992621003,0.05783105311491761
213,Home Activities,"Wash dishes, clearing dishes from table, walking, light effort",2,0.16280380826272944,-0.07058317557989267,-0.02948755105159718,0.16280380826272944,-0.07058317557989267
215,Home Activities,"Butchering animals, small",0,0.03563035408526987,-0.017211750957701884,0.00047203088101915587,0.03563035408526987,-0.017211750957701884
216,Home Activities,"Butchering animals, large, vigorous effort",2,0.22809936806227038,-0.15356258410822593,-0.05180461214513145,0.22809936806227038,-0.15356258410822593
217,Home Activities,"Cutting and smoking fish, drying fish or meat",0,0.008567910479661985,0.013843490437462703,0.005892051917860587,0.008567910479661985,0.013843490437462703
219,Home Activities,"Cooking or food preparation, moderate effort",2,0.23457099184227603,-0.09854602381604148,-0.07367952191599424,0.23457099184227603,-0.09854602381604148
224,Home Activities,Feeding household animals,0,0.062336513915225066,-0.023291004138996076,-0.0257946399897988,0.062336513915225066,-0.023291004138996076
226,Home Activities,"Putting away groceries (e.g. carrying groceries, carrying packages)",0,0.019488707813023858,-0.008165068058681703,-0.00684459448562121,0.019488707813023858,-0.008165068058681703
227,Home Activities,Carrying groceries upstairs,0,0.017634156505663464,-0.010475667824165851,-0.006041713008242027,0.017634156505663464,-0.010475667824165851
228,Home Activities,Cooking Indian bread or other food on an outside stove,0,0.02957250934124503,0.0019910554580634243,0.016542172875056504,0.02957250934124503,0.0019910554580634243
231,Home Activities,Ironing,0,-2.4528372900612022e-08,-5.150263905129601e-08,4.193549036103422e-07,-2.4528372900612022e-08,-5.150263905129601e-08
233,Home Activities,Sewing with a machine,0,0.024059071502698655,-0.005243989945853312,-0.00851493269746045,0.024059071502698655,-0.005243989945853312
234,Home Activities,"Laundry, fold or hang clothes, put clothes in washer or dryer, packing suitcase, washing clothes by hand,  implied standing,",0,0.08053912218058021,0.021230672978745188,-0.010220692683908421,0.08053912218058021,0.021230672978745188
235,Home Activities,"Laundry, fold or hang clothes, put clothes in washer or dryer, packing suitcase, washing clothes by hand,  implied standing,  light effort",5,0.16673267628441488,-0.016913716493730663,-0.042145462938470844,0.16673267628441488,-0.016913716493730663
238,Home Activities,"Laundry,  putting away clothes, gathering clothes to pack, putting away laundry, implied walking",0,0.03100235916625452,0.002307841595733915,0.00545876462386837,0.03100235916625452,0.002307841595733915
239,Home Activities,"Making bed, changing linens",0,0.01171381220617452,0.0035469114936139356,-0.0031971738549775534,0.01171381220617452,0.0035469114936139356
